fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,total_acidity,acidity_ratio,sulfur_ratio,alcohol_density_ratio
9.0,0.45,0.49,2.6,0.084,21.0,75.0,0.9987,3.35,0.57,9.7,5,9.94,19.955654101995563,0.2799962667164438,9.71262641433864
9.0,0.45,0.49,2.6,0.084,21.0,75.0,0.9987,3.35,0.57,9.7,5,9.94,19.955654101995563,0.2799962667164438,9.71262641433864
9.9,0.49,0.58,3.5,0.094,9.0,43.0,1.0004,3.29,0.58,9.0,5,10.97,20.162932790224033,0.20929745819864656,8.99640143942423
8.9,0.595,0.41,7.9,0.086,30.0,109.0,0.9998,3.27,0.57,9.3,5,9.905000000000001,14.93288590604027,0.2752268327813506,9.301860372074415
12.4,0.4,0.51,2.0,0.059,6.0,24.0,0.9994,3.04,0.6,9.3,6,13.31,30.922693266832916,0.249989583767343,9.305583350010007
8.5,0.585,0.18,2.1,0.078,5.0,30.0,0.9967,3.2,0.48,9.8,6,9.265,14.505119453924916,0.1666611112962901,9.83244707534865
7.7,0.835,0.0,2.6,0.081,6.0,14.0,0.9975,3.3,0.52,9.3,5,8.535,9.210526315789474,0.4285408185129634,9.323308270676693
8.3,0.58,0.13,2.9,0.096,14.0,63.0,0.9984,3.17,0.62,9.1,6,9.010000000000002,14.285714285714288,0.22221869494135016,9.114583333333334
8.8,0.48,0.41,3.3,0.092,26.0,52.0,0.9982,3.31,0.53,10.5,6,9.690000000000001,18.295218295218298,0.49999038480029234,10.518934081346424
10.1,0.65,0.37,5.1,0.11,11.0,65.0,1.0026,3.32,0.64,10.4,6,11.12,15.514592933947771,0.16922816572052737,10.373030121683623
6.3,0.36,0.19,3.2,0.075,15.0,39.0,0.9956,3.56,0.52,12.7,6,6.8500000000000005,17.451523545706372,0.38460552293530936,12.756126958617918
8.8,0.24,0.54,2.5,0.083,25.0,57.0,0.9983,3.39,0.54,9.2,5,9.580000000000002,36.51452282157677,0.43858879668777745,9.21566663327657
13.2,0.38,0.55,2.7,0.081,5.0,16.0,1.0006,2.98,0.54,9.4,5,14.13,34.64566929133858,0.31248046997062684,9.394363381970818
7.5,0.64,0.0,2.4,0.077,18.0,29.0,0.9965,3.32,0.6,10.0,6,8.14,11.700468018720748,0.6206682528188683,10.035122930255895
9.6,0.6,0.5,2.3,0.079,28.0,71.0,0.9997,3.5,0.57,9.7,5,10.7,15.973377703826955,0.39436064280784777,9.702910873261978
11.5,0.31,0.51,2.2,0.079,14.0,28.0,0.9982,3.03,0.93,9.8,6,12.32,36.97749196141479,0.4999821434948752,9.817671809256662
11.3,0.37,0.41,2.3,0.088,6.0,16.0,0.9988,3.09,0.8,9.3,5,12.08,30.458221024258762,0.37497656396475215,9.311173408089708
8.3,0.54,0.24,3.4,0.076,16.0,112.0,0.9976,3.27,0.61,9.4,5,9.08,15.341959334565619,0.14285586735832714,9.422614274258219
8.2,0.56,0.23,3.4,0.078,14.0,104.0,0.9976,3.28,0.62,9.4,5,8.99,14.616755793226378,0.1346140902491322,9.422614274258219
10.0,0.58,0.22,1.9,0.08,9.0,32.0,0.9974,3.13,0.55,9.5,5,10.8,17.211703958691913,0.2812412112121496,9.52476438740726
6.8,0.69,0.0,5.6,0.124,21.0,58.0,0.9997,3.46,0.72,10.2,5,7.49,9.840810419681622,0.36206272305649906,10.203060918275481
8.8,0.6,0.29,2.2,0.098,5.0,15.0,0.9988,3.36,0.49,9.1,5,9.69,14.64226289517471,0.33331111259249385,9.110933119743692
8.8,0.6,0.29,2.2,0.098,5.0,15.0,0.9988,3.36,0.49,9.1,5,9.69,14.64226289517471,0.33331111259249385,9.110933119743692
8.7,0.54,0.26,2.5,0.0969999999999999,7.0,31.0,0.9976,3.27,0.6,9.3,6,9.499999999999998,16.08133086876155,0.22579916776878164,9.322373696872495
7.6,0.685,0.23,2.3,0.111,20.0,84.0,0.9964,3.21,0.61,9.3,5,8.515,11.07871720116618,0.23809240366186116,9.333600963468488
8.7,0.54,0.26,2.5,0.0969999999999999,7.0,31.0,0.9976,3.27,0.6,9.3,6,9.499999999999998,16.08133086876155,0.22579916776878164,9.322373696872495
10.4,0.28,0.54,2.7,0.105,5.0,19.0,0.9988,3.25,0.63,9.5,5,11.219999999999999,37.01067615658363,0.2631440450502605,9.511413696435723
7.6,0.41,0.14,3.0,0.087,21.0,43.0,0.9964,3.32,0.57,10.5,6,8.15,18.491484184914842,0.48836073579684197,10.53793657165797
7.9,0.35,0.21,1.9,0.073,46.0,102.0,0.9964,3.27,0.58,9.5,5,8.46,22.50712250712251,0.4509759708238154,9.5343235648334
8.7,0.84,0.0,1.4,0.065,24.0,33.0,0.9954,3.27,0.55,9.7,5,9.54,10.344827586206897,0.7272506893730494,9.744826200522402
9.6,0.88,0.28,2.4,0.086,30.0,147.0,0.9979,3.24,0.53,9.4,5,10.76,10.896708286038592,0.20408024435207922,9.419781541236597
9.5,0.885,0.27,2.3,0.084,31.0,145.0,0.9978,3.24,0.53,9.4,5,10.655,10.72234762979684,0.2137916290232481,9.420725596311886
8.9,0.29,0.35,1.9,0.067,25.0,57.0,0.997,3.18,1.36,10.3,6,9.54,30.584192439862544,0.43858879668777745,10.330992978936811
9.9,0.54,0.45,2.3,0.071,16.0,40.0,0.9991,3.39,0.62,9.4,5,10.89,18.29944547134935,0.39999000024999376,9.408467620858774
9.9,0.54,0.45,2.3,0.071,16.0,40.0,0.9991,3.39,0.62,9.4,5,10.89,18.29944547134935,0.39999000024999376,9.408467620858774
9.9,0.54,0.45,2.3,0.071,16.0,40.0,0.9991,3.39,0.62,9.4,5,10.89,18.29944547134935,0.39999000024999376,9.408467620858774
8.3,0.845,0.01,2.2,0.07,5.0,14.0,0.9967,3.32,0.58,11.0,4,9.155000000000001,9.810874704491727,0.3571173487608028,11.036420186615832
8.7,0.48,0.3,2.8,0.066,10.0,28.0,0.9964,3.33,0.67,11.2,7,9.48,18.087318087318085,0.3571301024963394,11.240465676435166
10.7,0.43,0.39,2.2,0.106,8.0,32.0,0.9986,2.89,0.5,9.6,5,11.52,24.82598607888631,0.249992187744133,9.61345884237933
9.4,0.33,0.59,2.8,0.079,9.0,30.0,0.9976,3.12,0.54,12.0,6,10.32,28.3987915407855,0.29999000033332224,12.028869286287089
8.6,0.47,0.47,2.4,0.074,7.0,29.0,0.9979,3.08,0.46,9.5,5,9.540000000000001,18.259023354564757,0.24137098720733766,9.519991983164646
9.7,0.55,0.17,2.9,0.087,20.0,53.0,1.0004,3.14,0.61,9.4,5,10.42,17.6043557168784,0.37735137072885416,9.396241503398642
10.7,0.43,0.39,2.2,0.106,8.0,32.0,0.9986,2.89,0.5,9.6,5,11.52,24.82598607888631,0.249992187744133,9.61345884237933
12.0,0.5,0.59,1.4,0.073,23.0,42.0,0.998,2.92,0.68,10.5,7,13.09,23.952095808383234,0.547606009380729,10.521042084168336
7.2,0.52,0.07,1.4,0.074,5.0,20.0,0.9973,3.32,0.81,9.6,6,7.790000000000001,13.81957773512476,0.24998750062496874,9.625990173468365
7.2,0.52,0.07,1.4,0.074,5.0,20.0,0.9973,3.32,0.81,9.6,6,7.790000000000001,13.81957773512476,0.24998750062496874,9.625990173468365
7.5,0.42,0.31,1.6,0.08,15.0,42.0,0.9978,3.31,0.64,9.0,5,8.23,17.81472684085511,0.3571343539439537,9.019843656043294
7.2,0.57,0.06,1.6,0.076,9.0,27.0,0.9972,3.36,0.7,9.6,6,7.83,12.609457092819616,0.3333209881115514,9.626955475330927
9.4,0.59,0.14,2.0,0.084,25.0,48.0,0.9981,3.14,0.56,9.7,5,10.13,15.905245346869714,0.5208224828649404,9.718465083658952
8.3,0.49,0.36,1.8,0.222,6.0,16.0,0.998,3.18,0.6,9.5,6,9.15,16.904276985743383,0.37497656396475215,9.519038076152304
11.3,0.34,0.45,2.0,0.0819999999999999,6.0,15.0,0.9988,2.94,0.66,9.2,6,12.09,33.13782991202346,0.3999733351109926,9.2110532639167
11.3,0.34,0.45,2.0,0.0819999999999999,6.0,15.0,0.9988,2.94,0.66,9.2,6,12.09,33.13782991202346,0.3999733351109926,9.2110532639167
8.2,0.73,0.21,1.7,0.074,5.0,13.0,0.9968,3.2,0.52,9.5,5,9.14,11.217510259917919,0.3845858010922237,9.530497592295346
8.2,0.73,0.21,1.7,0.074,5.0,13.0,0.9968,3.2,0.52,9.5,5,9.14,11.217510259917919,0.3845858010922237,9.530497592295346
10.8,0.4,0.41,2.2,0.084,7.0,17.0,0.9984,3.08,0.67,9.3,6,11.610000000000001,26.93266832917706,0.41174048585377326,9.314903846153847
8.6,0.8,0.11,2.3,0.084,12.0,31.0,0.9979,3.4,0.48,9.9,5,9.51,10.736579275905118,0.3870842876036257,9.920833750876842
8.3,0.78,0.1,2.6,0.081,45.0,87.0,0.9983,3.48,0.53,10.0,5,9.18,10.62740076824584,0.5172354340754703,10.017028949213664
10.8,0.26,0.45,3.3,0.06,20.0,49.0,0.9972,3.13,0.54,9.6,5,11.51,41.37931034482759,0.4081549356135589,9.626955475330927
8.0,0.45,0.23,2.2,0.094,16.0,29.0,0.9962,3.21,0.49,10.2,6,8.68,17.738359201773836,0.5517051136167718,10.238907849829351
8.5,0.46,0.31,2.25,0.078,32.0,58.0,0.998,3.33,0.54,9.8,5,9.270000000000001,18.43817787418655,0.5517146256099033,9.819639278557116
8.1,0.78,0.23,2.6,0.059,5.0,15.0,0.997,3.37,0.56,11.3,5,9.11,10.371318822023046,0.33331111259249385,11.334002006018055
8.1,0.78,0.23,2.6,0.059,5.0,15.0,0.997,3.37,0.56,11.3,5,9.11,10.371318822023046,0.33331111259249385,11.334002006018055
7.7,0.66,0.04,1.6,0.039,4.0,9.0,0.9962,3.4,0.47,9.4,5,8.399999999999999,11.649016641452345,0.44439506721475397,9.435856253764305
8.1,0.38,0.48,1.8,0.157,5.0,17.0,0.9976,3.3,1.05,9.4,5,8.96,21.259842519685037,0.2941003470384095,9.422614274258219
9.2,0.92,0.24,2.6,0.087,12.0,93.0,0.9998,3.48,0.54,9.8,5,10.36,9.989142236699239,0.1290308706357996,9.801960392078415
9.0,0.48,0.32,2.8,0.084,21.0,122.0,0.9984,3.32,0.62,9.4,5,9.8,18.711018711018713,0.17212973664150294,9.415064102564104
9.0,0.47,0.31,2.7,0.084,24.0,125.0,0.9984,3.31,0.61,9.4,5,9.780000000000001,19.10828025477707,0.1919984640122879,9.415064102564104
7.0,0.65,0.02,2.1,0.066,8.0,25.0,0.9972,3.47,0.67,9.5,6,7.67,10.75268817204301,0.3199872005119795,9.526674689129562
9.4,0.615,0.28,3.2,0.087,18.0,72.0,1.0001,3.31,0.53,9.7,5,10.295,15.25974025974026,0.2499965278260024,9.6990300969903
11.8,0.38,0.55,2.1,0.071,5.0,19.0,0.9986,3.11,0.62,10.8,6,12.730000000000002,30.971128608923888,0.2631440450502605,10.815141197676748
10.6,1.02,0.43,2.9,0.076,26.0,88.0,0.9984,3.08,0.57,10.1,6,12.049999999999999,10.381978452497552,0.2954511880546812,10.116185897435898
7.0,0.65,0.02,2.1,0.066,8.0,25.0,0.9972,3.47,0.67,9.5,6,7.67,10.75268817204301,0.3199872005119795,9.526674689129562
7.0,0.64,0.02,2.1,0.067,9.0,23.0,0.997,3.47,0.67,9.4,6,7.659999999999999,10.920436817472698,0.39128733533324633,9.42828485456369
7.5,0.38,0.48,2.6,0.073,22.0,84.0,0.9972,3.32,0.7,9.6,4,8.36,19.68503937007874,0.2619016440280473,9.626955475330927
9.1,0.765,0.04,1.6,0.078,4.0,14.0,0.998,3.29,0.54,9.7,4,9.905,11.879895561357701,0.28569387900864224,9.719438877755511
8.4,1.035,0.15,6.0,0.073,11.0,54.0,0.999,3.37,0.49,9.9,5,9.585,8.10810810810811,0.20369993148275034,9.90990990990991
7.0,0.78,0.08,2.0,0.093,10.0,19.0,0.9956,3.4,0.47,10.0,5,7.86,8.962868117797695,0.526288090100521,10.04419445560466
7.4,0.49,0.19,3.0,0.077,16.0,37.0,0.9966,3.37,0.51,10.5,5,8.08,15.071283095723015,0.4324207453852599,10.53582179409994
7.8,0.545,0.12,2.5,0.068,11.0,35.0,0.996,3.34,0.61,11.6,6,8.465,14.285714285714285,0.31427673495043,11.646586345381525
10.6,1.025,0.43,2.8,0.08,21.0,84.0,0.9985,3.06,0.57,10.1,5,12.055,10.331384015594544,0.2499970238449542,10.115172759138707
8.9,0.565,0.34,3.0,0.093,16.0,112.0,0.9998,3.38,0.61,9.5,5,9.805,15.724381625441698,0.14285586735832714,9.501900380076014
9.9,0.74,0.28,2.6,0.078,21.0,77.0,0.998,3.28,0.51,9.8,5,10.92,13.360323886639677,0.27272373086063817,9.819639278557116
7.6,0.46,0.11,2.6,0.079,12.0,49.0,0.9968,3.21,0.57,10.0,5,8.17,16.485900216919738,0.24489296136813535,10.032102728731942
8.4,0.56,0.04,2.0,0.0819999999999999,10.0,22.0,0.9976,3.22,0.44,9.6,5,9.0,14.973262032085561,0.45452479432753057,9.62309542902967
7.1,0.66,0.0,3.9,0.086,17.0,45.0,0.9976,3.46,0.54,9.5,5,7.76,10.741301059001511,0.3777693829026022,9.522854851643945
8.4,0.56,0.04,2.0,0.0819999999999999,10.0,22.0,0.9976,3.22,0.44,9.6,5,9.0,14.973262032085561,0.45452479432753057,9.62309542902967
8.9,0.48,0.24,2.85,0.094,35.0,106.0,0.9982,3.1,0.53,9.2,5,9.620000000000001,18.503118503118504,0.33018556428712936,9.216589861751151
9.0,0.66,0.17,3.0,0.077,5.0,13.0,0.9976,3.29,0.55,10.4,5,9.83,13.61573373676248,0.3845858010922237,10.425020048115478
8.1,0.72,0.09,2.8,0.084,18.0,49.0,0.9994,3.43,0.72,11.1,6,8.91,11.234396671289876,0.36733944205220304,11.10666399839904
6.4,0.57,0.02,1.8,0.067,4.0,11.0,0.997,3.46,0.68,9.5,5,6.99,11.208406304728548,0.36360330879011,9.528585757271815
6.4,0.57,0.02,1.8,0.067,4.0,11.0,0.997,3.46,0.68,9.5,5,6.99,11.208406304728548,0.36360330879011,9.528585757271815
6.4,0.865,0.03,3.2,0.071,27.0,58.0,0.995,3.61,0.49,12.7,6,7.295000000000001,7.390300230946883,0.46550921535835593,12.763819095477386
8.9,0.875,0.13,3.45,0.088,4.0,14.0,0.9994,3.44,0.52,11.5,5,9.905000000000001,10.159817351598173,0.28569387900864224,11.506904142485492
7.3,0.835,0.03,2.1,0.092,10.0,19.0,0.9966,3.39,0.47,9.6,5,8.165,8.732057416267942,0.526288090100521,9.63275135460566
7.0,0.45,0.34,2.7,0.0819999999999999,16.0,72.0,0.998,3.55,0.6,9.5,5,7.79,15.521064301552107,0.22221913584533548,9.519038076152304
7.7,0.56,0.2,2.0,0.075,9.0,39.0,0.9987,3.48,0.62,9.3,5,8.459999999999999,13.72549019607843,0.2307633137611856,9.312105737458698
7.7,0.965,0.1,2.1,0.1119999999999999,11.0,22.0,0.9963,3.26,0.5,9.5,5,8.765,7.971014492753624,0.4999772737602836,9.535280537990566
8.2,0.59,0.0,2.5,0.093,19.0,58.0,1.0002,3.5,0.65,9.3,6,8.79,13.874788494077833,0.32758055895588006,9.298140371925616
9.0,0.69,0.0,2.4,0.088,19.0,38.0,0.999,3.35,0.6,9.3,5,9.69,13.024602026049205,0.4999868424515145,9.30930930930931
8.3,0.76,0.29,4.2,0.075,12.0,16.0,0.9965,3.45,0.68,11.5,6,9.35,10.906701708278582,0.7499531279295043,11.54039136979428
9.2,0.53,0.24,2.6,0.078,28.0,139.0,0.99788,3.21,0.57,9.5,5,9.969999999999999,17.32580037664783,0.2014373997309372,9.52018278750952
11.1,0.39,0.54,2.7,0.095,21.0,101.0,1.0001,3.13,0.51,9.5,5,12.030000000000001,28.38874680306905,0.20791873347788634,9.499050094990501
7.3,0.51,0.18,2.1,0.07,12.0,28.0,0.99768,3.52,0.73,9.5,6,7.989999999999999,14.285714285714285,0.4285561229956073,9.522091251703953
8.2,0.34,0.38,2.5,0.08,12.0,57.0,0.9978,3.3,0.47,9.0,6,8.92,24.046920821114366,0.21052262241013317,9.019843656043294
7.2,0.5,0.18,2.1,0.071,12.0,31.0,0.99761,3.52,0.72,9.6,6,7.88,14.37125748502994,0.3870842876036257,9.622998967532402
7.3,0.51,0.18,2.1,0.07,12.0,28.0,0.99768,3.52,0.73,9.5,6,7.989999999999999,14.285714285714285,0.4285561229956073,9.522091251703953
8.3,0.65,0.1,2.9,0.089,17.0,40.0,0.99803,3.29,0.55,9.5,5,9.05,12.749615975422428,0.42498937526561836,9.518751941324409
7.6,0.54,0.13,2.5,0.0969999999999999,24.0,66.0,0.99785,3.39,0.61,9.4,5,8.270000000000001,14.048059149722734,0.36363085407796847,9.420253545122012
8.3,0.65,0.1,2.9,0.089,17.0,40.0,0.99803,3.29,0.55,9.5,5,9.05,12.749615975422428,0.42498937526561836,9.518751941324409
7.8,0.91,0.07,1.9,0.0579999999999999,22.0,47.0,0.99525,3.51,0.43,10.7,6,8.78,8.562019758507134,0.4680751473372907,10.75106757096207
6.3,0.98,0.01,2.0,0.057,15.0,33.0,0.99488,3.6,0.46,11.2,6,7.289999999999999,6.422018348623853,0.4545316808581559,11.257639112254743
8.1,0.87,0.0,2.2,0.084,10.0,31.0,0.99656,3.25,0.5,9.8,5,8.969999999999999,9.299655568312284,0.32257023966968806,9.833828369591394
8.1,0.87,0.0,2.2,0.084,10.0,31.0,0.99656,3.25,0.5,9.8,5,8.969999999999999,9.299655568312284,0.32257023966968806,9.833828369591394
8.8,0.42,0.21,2.5,0.092,33.0,88.0,0.99823,3.19,0.52,9.2,5,9.430000000000001,20.902612826603328,0.37499573868478764,9.216312873786602
9.0,0.58,0.25,2.8,0.075,9.0,104.0,0.99779,3.23,0.57,9.7,5,9.83,15.490533562822721,0.0865376294458707,9.721484480702351
9.3,0.655,0.26,2.0,0.096,5.0,35.0,0.99738,3.25,0.42,9.6,5,10.215,14.176829268292684,0.14285306134110454,9.625218071346929
8.8,0.7,0.0,1.7,0.069,8.0,19.0,0.99701,3.31,0.53,10.0,6,9.5,12.55349500713267,0.4210304720804168,10.029989669110641
9.1,0.68,0.11,2.8,0.093,11.0,44.0,0.99888,3.31,0.55,9.5,6,9.889999999999999,13.362701908957414,0.24999431831094748,9.510651930161782
9.2,0.67,0.1,3.0,0.091,12.0,48.0,0.99888,3.31,0.54,9.5,6,9.969999999999999,13.710879284649774,0.24999479177517137,9.510651930161782
8.8,0.59,0.18,2.9,0.089,12.0,74.0,0.99738,3.14,0.54,9.4,5,9.57,14.890016920473775,0.16215997081120526,9.424692694860534
7.1,0.59,0.02,2.3,0.0819999999999999,24.0,94.0,0.99744,3.55,0.53,9.7,6,7.709999999999999,12.013536379018612,0.2553164328039063,9.724895733076675
7.9,0.72,0.01,1.9,0.076,7.0,32.0,0.99668,3.39,0.54,9.6,5,8.63,10.957004160887656,0.2187431642761164,9.631978167516154
7.1,0.59,0.02,2.3,0.0819999999999999,24.0,94.0,0.99744,3.55,0.53,9.7,6,7.709999999999999,12.013536379018612,0.2553164328039063,9.724895733076675
9.4,0.685,0.26,2.4,0.0819999999999999,23.0,143.0,0.9978,3.28,0.55,9.4,5,10.345,13.702623906705538,0.16083803609764966,9.420725596311886
9.5,0.57,0.27,2.3,0.0819999999999999,23.0,144.0,0.99782,3.27,0.55,9.4,5,10.34,16.637478108581437,0.15972111304782605,9.420536770158947
7.9,0.4,0.29,1.8,0.157,1.0,44.0,0.9973,3.3,0.92,9.5,6,8.59,19.70074812967581,0.022726756210086137,9.525719442494736
7.2,1.0,0.0,3.0,0.102,7.0,16.0,0.99586,3.43,0.46,10.0,5,8.2,7.1928071928071935,0.4374726579588775,10.041572108529312
6.9,0.635,0.17,2.4,0.241,6.0,18.0,0.9961,3.4,0.59,10.3,6,7.705,10.849056603773585,0.3333148158435642,10.340327276377874
8.3,0.43,0.3,3.4,0.079,7.0,34.0,0.99788,3.36,0.61,10.5,5,9.030000000000001,19.257540603248263,0.20587629775594837,10.52230729145789
7.1,0.52,0.03,2.6,0.076,21.0,92.0,0.99745,3.5,0.6,9.8,5,7.6499999999999995,13.627639155470249,0.2282583884957772,9.825053887412905
7.0,0.57,0.0,2.0,0.19,12.0,45.0,0.99676,3.31,0.6,9.4,6,7.57,12.259194395796849,0.2666607408724251,9.43055499819415
6.5,0.46,0.14,2.4,0.114,9.0,37.0,0.99732,3.66,0.65,9.8,5,7.1,14.099783080260304,0.24323666927920867,9.826334576665465
7.1,0.59,0.01,2.5,0.077,20.0,85.0,0.99746,3.55,0.59,9.8,5,7.699999999999999,12.013536379018612,0.23529134951353511,9.824955386682173
9.9,0.35,0.41,2.3,0.083,11.0,61.0,0.9982,3.21,0.5,9.5,5,10.66,28.205128205128208,0.1803249127063491,9.517130835503908
10.0,0.56,0.24,2.2,0.079,19.0,58.0,0.9991,3.18,0.56,10.1,6,10.8,17.825311942959,0.32758055895588006,10.109098188369533
10.0,0.56,0.24,2.2,0.079,19.0,58.0,0.9991,3.18,0.56,10.1,6,10.8,17.825311942959,0.32758055895588006,10.109098188369533
8.6,0.63,0.17,2.9,0.099,21.0,119.0,0.998,3.09,0.52,9.3,5,9.4,13.629160063391442,0.17646910530163612,9.318637274549099
7.4,0.37,0.43,2.6,0.0819999999999999,18.0,82.0,0.99708,3.33,0.68,9.7,6,8.200000000000001,19.946091644204852,0.21950951817660758,9.728406948289004
8.8,0.64,0.17,2.9,0.084,25.0,130.0,0.99818,3.23,0.54,9.6,5,9.610000000000001,13.72854914196568,0.19230621302913053,9.617503857019775
7.1,0.61,0.02,2.5,0.081,17.0,87.0,0.99745,3.48,0.6,9.7,6,7.7299999999999995,11.620294599018003,0.19540005287295548,9.724798235500526
7.7,0.6,0.0,2.6,0.055,7.0,13.0,0.99639,3.38,0.56,10.8,5,8.3,12.811980033277871,0.5384201215291131,10.839129256616387
10.1,0.27,0.54,2.3,0.065,7.0,26.0,0.99531,3.17,0.53,12.5,6,10.91,37.269372693726936,0.26922041459943846,12.558901246847716
8.7,0.46,0.31,2.5,0.126,24.0,64.0,0.99746,3.1,0.74,9.6,5,9.47,18.872017353579174,0.3749941407165513,9.624446093076413
9.3,0.37,0.44,1.6,0.038,21.0,42.0,0.99526,3.24,0.81,10.8,7,10.11,25.067385444743937,0.4999880955215352,10.85143580571911
9.4,0.5,0.34,3.6,0.0819999999999999,5.0,14.0,0.9987,3.29,0.52,10.7,6,10.24,18.7624750499002,0.3571173487608028,10.713928106538498
8.6,0.55,0.09,3.3,0.068,8.0,17.0,0.99735,3.23,0.44,10.0,5,9.24,15.607985480943737,0.4705605552614552,10.026570411590717
7.7,0.56,0.08,2.5,0.114,14.0,46.0,0.9971,3.24,0.66,9.6,6,8.34,13.72549019607843,0.30434120997369624,9.627920970815364
8.4,0.52,0.22,2.7,0.084,4.0,18.0,0.99682,3.26,0.57,9.9,6,9.14,16.122840690978887,0.2222098772290428,9.931582432134187
8.4,0.25,0.39,2.0,0.0409999999999999,4.0,10.0,0.99386,3.27,0.71,12.5,7,9.040000000000001,33.46613545816733,0.3999600039996001,12.577224156319804
7.4,0.53,0.12,1.9,0.165,4.0,12.0,0.99702,3.26,0.86,9.2,5,8.05,13.935969868173258,0.3333055578701775,9.22749794387274
7.6,0.48,0.31,2.8,0.07,4.0,15.0,0.99693,3.22,0.55,10.3,6,8.39,15.8004158004158,0.26664889007399506,10.331718375412517
7.3,0.49,0.1,2.6,0.068,4.0,14.0,0.99562,3.3,0.47,10.5,5,7.89,14.867617107942973,0.28569387900864224,10.54619232237199
12.9,0.5,0.55,2.8,0.072,7.0,24.0,1.00012,3.09,0.68,10.9,6,13.950000000000001,25.748502994011975,0.29165451439523354,10.898692156941168
6.9,0.39,0.24,2.1,0.102,4.0,7.0,0.99462,3.44,0.58,11.4,4,7.53,17.647058823529413,0.571346950435652,11.461663750980275
12.6,0.41,0.54,2.8,0.103,19.0,41.0,0.99939,3.21,0.76,11.3,6,13.55,30.656934306569344,0.4634033316260579,11.306897207296451
9.1,0.66,0.15,3.2,0.0969999999999999,9.0,59.0,0.99976,3.28,0.54,9.6,5,9.91,13.767019667170953,0.15253978746122948,9.602304553092742
7.0,0.685,0.0,1.9,0.099,9.0,22.0,0.99606,3.34,0.6,9.7,5,7.6850000000000005,10.204081632653061,0.40907231489477747,9.738369174547717
6.7,0.54,0.13,2.0,0.076,15.0,36.0,0.9973,3.61,0.64,9.8,5,7.37,12.384473197781885,0.41665509291408576,9.826531635415623
7.1,0.48,0.28,2.8,0.068,6.0,16.0,0.99682,3.24,0.53,10.3,5,7.86,14.76091476091476,0.37497656396475215,10.332858489998195
7.5,0.27,0.34,2.3,0.05,4.0,8.0,0.9951,3.4,0.64,11.0,7,8.11,27.675276752767527,0.4999375078115236,11.054165410511507
7.1,0.46,0.14,2.8,0.076,15.0,37.0,0.99624,3.36,0.49,10.7,5,7.699999999999999,15.401301518438176,0.40539444879868114,10.740383843250621
7.5,0.685,0.07,2.5,0.0579999999999999,5.0,9.0,0.99632,3.38,0.55,10.9,4,8.255,10.932944606413994,0.5554938340184424,10.940260157379155
5.9,0.61,0.08,2.1,0.071,16.0,24.0,0.99376,3.56,0.77,11.1,6,6.590000000000001,9.656301145662848,0.666638890046248,11.169698921268717
10.1,0.31,0.35,1.6,0.075,9.0,28.0,0.99672,3.24,0.83,11.2,7,10.76,32.47588424437299,0.32141709224670545,11.236856890601171
6.6,0.66,0.0,3.0,0.115,21.0,31.0,0.99629,3.45,0.63,10.3,5,7.26,9.984871406959153,0.677397503306345,10.33835529815616
10.6,0.5,0.45,2.6,0.119,34.0,68.0,0.99708,3.23,0.72,10.9,6,11.549999999999999,21.157684630738522,0.4999926471669534,10.931921209933005
7.1,0.685,0.35,2.0,0.088,9.0,92.0,0.9963,3.28,0.62,9.4,5,8.135,10.349854227405247,0.09782502364104738,9.434909163906454
6.4,0.64,0.21,1.8,0.081,14.0,31.0,0.99689,3.59,0.66,9.8,5,7.25,9.98439937597504,0.4515983355375633,9.830573082285909
7.4,0.68,0.16,1.8,0.078,12.0,39.0,0.9977,3.5,0.7,9.9,6,8.24,10.866372980910425,0.3076844183482475,9.922822491730981
6.4,0.64,0.21,1.8,0.081,14.0,31.0,0.99689,3.59,0.66,9.8,5,7.25,9.98439937597504,0.4515983355375633,9.830573082285909
9.3,0.43,0.44,1.9,0.085,9.0,22.0,0.99708,3.28,0.55,9.5,5,10.17,21.57772621809745,0.40907231489477747,9.527821238015004
9.3,0.43,0.44,1.9,0.085,9.0,22.0,0.99708,3.28,0.55,9.5,5,10.17,21.57772621809745,0.40907231489477747,9.527821238015004
9.3,0.36,0.39,1.5,0.08,41.0,55.0,0.99652,3.47,0.73,10.9,6,10.05,25.761772853185597,0.745440991981964,10.93806446433589
9.3,0.36,0.39,1.5,0.08,41.0,55.0,0.99652,3.47,0.73,10.9,6,10.05,25.761772853185597,0.745440991981964,10.93806446433589
9.3,0.36,0.39,1.5,0.08,41.0,55.0,0.99652,3.47,0.73,10.9,6,10.05,25.761772853185597,0.745440991981964,10.93806446433589
8.2,0.26,0.34,2.5,0.073,16.0,47.0,0.99594,3.4,0.78,11.3,7,8.799999999999999,31.417624521072792,0.3404182889725751,11.34606502399743
11.7,0.28,0.47,1.7,0.054,17.0,32.0,0.99686,3.15,0.67,10.6,7,12.45,41.63701067615658,0.5312333989562826,10.633388840960617
7.2,0.62,0.06,2.7,0.077,15.0,85.0,0.99746,3.51,0.54,9.5,5,7.88,11.594202898550725,0.17646851213515133,9.524191446273536
7.5,0.42,0.32,2.7,0.067,7.0,25.0,0.99628,3.24,0.44,10.4,5,8.24,17.81472684085511,0.2799888004479821,10.43883245673907
